team2_id,team1_id,game_id,team2_score,team1_score,point_diff,team2_AdjEM,team2_eFG,team1_eFG,TurnoverMargin,team2_FTR,team1_FTR,diff_dist,team1_win,slot,team2_blockpct,team2_oppfg3pct,team2_oppftpct,team2_oppblockpct,team2_f3grate,team2_oppf3grate,team2_arate,team2_opparate,team1_blockpct,team1_oppfg3pct,team1_oppftpct,team1_oppblockpct,team1_f3grate,team1_oppf3grate,team1_arate,team1_opparate,team2_tempo,team2_de,team1_de,team2_coach_experience_score,team1_coach_experience_score,US_Main_Trend_Category,March_Airline_Inflation,US_Main_Trend,US_Main_Trend_2002_2007,US_Main_Trend_2008_2009,US_Main_Trend_2010_2012,US_Main_Trend_2013_2016,US_Main_Trend_2017_2019,US_Main_Trend_2020_2022,US_Main_Trend_2022_2025,year,PC1,PC2,PC3,PC4
1345,1400,2022-1400-1345,81,71,10,22.728300000000004,46.099389712,39.737809264,0.043316767,0.7369430221431862,0.9001032992153584,1360.1558460826564,0,R2W3,10.0,33.62175525,72.39709443,6.713164778,39.21568627,40.87923194,59.03743316,53.07328605,10.14897579,31.80147059,66.94630872,9.316770186,36.00227144,33.62175525,53.59897172,43.86227545,66.5745,102.091,91.9048,107.0,11.25,"COVID-19 pandemic, social unrest, recovery efforts",23.6,6,0,0,0,0,0,1,0,2022,0.608826112177247,1.5692073445327162,-0.21042475615091075,-1.7896826396161896
1403,1323,2022-1323-1403,59,53,6,24.623000000000005,40.903269654,43.443880618,-0.03132048,0.8072814453480612,0.8461379398007942,1465.9633866322592,0,R2X3,11.93124368,31.31801693,68.26758148,7.317073171,34.43496802,45.53964758,52.32690125,53.80200861,4.842820731,31.72628305,69.30455635,9.146341463,43.08849046,35.32967033,55.3593947,44.12136536,67.472,88.3557,100.674,6.25,127.5,"COVID-19 pandemic, social unrest, recovery efforts",23.6,6,0,0,0,0,0,1,0,2022,1.6156950644654855,1.2264954566884563,-0.47311136121533504,-0.8005046453369037
1235,1458,2022-1458-1235,54,49,5,13.946299999999994,39.64029296,38.292276638,-0.007929476,0.8236545454674518,0.9259208221628318,-362.2930752386904,0,R2Y3,9.542356378,29.64169381,71.93277311,11.27012522,37.43704533,37.41620963,60.07653061,52.34708393,7.480653482,32.26351351,68.04123711,9.012875536,36.05927552,33.73219373,44.25806452,46.04409857,67.2114,92.9036,98.919,6.0,39.75,"COVID-19 pandemic, social unrest, recovery efforts",23.6,6,0,0,0,0,0,1,0,2022,-1.6010567081746343,2.4935505859274167,-0.7807577867365321,-0.386736535406789
1222,1228,2022-1228-1222,68,53,15,25.870000000000005,42.566026122,42.696818224000005,-0.052661769,0.74801291179642,0.8006008184554674,-956.6707444942934,0,R2Z4,17.71894094,29.28759894,70.84690554,6.286186931,39.03177005,43.56321839,58.9055794,54.95356037,7.126436782,32.29927007,72.10626186,8.595988539,42.66155531,29.57366433,57.6783555,41.68831169,65.5297,89.1213,98.2696,25.75,66.25,"COVID-19 pandemic, social unrest, recovery efforts",23.6,6,0,0,0,0,0,1,0,2022,-0.19536183098278279,0.3099404787948377,0.3460835298795598,-0.11287810194348995
1276,1397,2022-1397-1276,76,68,8,15.6404,41.565471792,40.650043886000006,0.0454399009999999,0.8577669861577493,0.8515403085324695,120.8244810232144,0,R2Z3,8.053691275,33.00653595,72.91666667,8.401976936,32.32998885,33.92461197,52.38095238,41.63568773,13.27683616,31.45743146,70.34358047,7.993049522,40.33177812,39.48717949,61.65865385,51.62659123,67.5085,103.654,90.795,58.5,16.25,"COVID-19 pandemic, social unrest, recovery efforts",23.6,6,0,0,0,0,0,1,0,2022,-1.6010567081746343,1.8956752098716059,0.1665534597655465,0.1841494468590458
1417,1388,2022-1388-1417,72,56,16,24.84089999999999,40.909791394,42.09289852,-0.0232516789999999,0.8694969729586851,0.8744084667154371,1436.3701403371083,0,R2W4,9.575429088,32.24368499,72.25433526,7.867647059,31.52064451,37.80898876,50.0,51.14709852,6.587837838,34.44676409,71.42857143,8.920606601,36.05248146,28.80336741,51.41800247,35.9223301,67.1833,94.6157,93.3164,26.5,124.25,"COVID-19 pandemic, social unrest, recovery efforts",23.6,6,0,0,0,0,0,1,0,2022,0.20673214059723216,1.3670552859359877,-0.23878558737318495,-1.4125593716300069
1116,1308,2022-1308-1116,53,48,5,19.03970000000001,38.74397047,41.410960498,-0.0420336009999999,0.923935572912062,0.7961907997807195,1193.970595704104,0,R2X4,11.89655172,32.7978581,73.21428571,8.745247148,34.25,39.17147352,52.90102389,54.40613027,12.92307692,29.97237569,74.15254237,6.322444679,41.05590062,42.61330194,53.7619699,48.19277108,72.0273,94.3928,96.0926,31.25,21.5,"COVID-19 pandemic, social unrest, recovery efforts",23.6,6,0,0,0,0,0,1,0,2022,1.616348673800766,1.0036564204268656,-1.2584578422340147,-0.10674734420539927
1116,1308,2022-1308-1116,53,48,5,19.03970000000001,38.74397047,41.410960498,-0.0420336009999999,0.923935572912062,0.7961907997807195,1193.970595704104,0,R2X4,11.89655172,32.7978581,73.21428571,8.745247148,34.25,39.17147352,52.90102389,54.40613027,12.92307692,29.97237569,74.15254237,6.322444679,41.05590062,42.61330194,53.7619699,48.19277108,72.0273,94.3928,96.0926,31.25,21.5,"COVID-19 pandemic, social unrest, recovery efforts",23.6,6,0,0,0,0,0,1,0,2022,1.616348673800766,1.0036564204268656,-1.2584578422340147,-0.10674734420539927
1437,1174,2022-1174-1437,80,60,20,24.111100000000008,41.683440906,42.681243396,-0.024427707,0.9545161108547676,0.8323794012994759,-26.414629062859035,0,R1Z2,7.177033493,31.00381194,74.50980392,10.86739781,46.01722282,42.95851528,49.01477833,50.0,9.927360775,34.94152047,75.6660746,8.007117438,38.17381738,35.56942278,48.23943662,44.92753623,64.1915,97.6798,102.824,150.5,23.75,"COVID-19 pandemic, social unrest, recovery efforts",23.6,6,0,0,0,0,0,1,0,2022,2.621910407418443,1.6341991832365395,-1.5777144798327858,-0.36773014634911605
1120,1240,2022-1240-1120,80,61,19,24.4738,39.988375870000006,43.6626151,-0.025724522,0.8726377617755866,0.7585847406008803,-26.311768173945552,0,R1Y2,21.03075644,31.24087591,72.90715373,10.14729951,39.89178554,36.28177966,52.12527964,48.76033058,9.186906019,32.51295337,77.41046832,8.287292818,42.72151899,44.9098313,53.92022008,53.14285714,71.398,92.1279,99.7107,53.25,31.25,"COVID-19 pandemic, social unrest, recovery efforts",23.6,6,0,0,0,0,0,1,0,2022,2.621910407418443,0.4993212289492887,-1.673413432194415,-0.733065951026637
1181,1168,2022-1168-1181,78,61,17,23.712599999999995,44.430377566,39.62218904,0.012118114,0.786500645489564,0.9285944465120056,3533.186254454115,0,R1X2,13.25811001,31.39695712,67.16049383,8.097784568,36.57945736,33.7692667,56.98711596,51.79372197,5.500982318,37.11340206,69.0647482,8.273381295,30.0188798,36.375,44.72934473,54.18439716,68.2765,98.2346,99.3304,347.75,30.75,"COVID-19 pandemic, social unrest, recovery efforts",23.6,6,0,0,0,0,0,1,0,2022,2.621910407418443,1.4503895165656002,-2.044442475311559,-0.5703653073797249
1403,1286,2022-1286-1403,97,62,35,24.623000000000005,40.903269654,43.28814134400001,-0.03785094,0.8072814453480612,0.8351660659847745,107.30624000962575,0,R1X3,11.93124368,31.31801693,68.26758148,7.317073171,34.43496802,45.53964758,52.32690125,53.80200861,10.49868766,32.33908948,75.66302652,8.161434978,36.24928531,35.78651685,48.0,39.41798942,67.472,88.3557,98.3861,14.0,6.25,"COVID-19 pandemic, social unrest, recovery efforts",23.6,6,0,0,0,0,0,1,0,2022,2.2198164358384282,0.9502270851597807,-1.3315645939765115,0.19943044273761132
1222,1412,2022-1412-1222,82,68,14,25.870000000000005,42.566026122,43.279924732,0.016828698,0.74801291179642,0.8307465310041771,-851.6135422759476,0,R1Z5,17.71894094,29.28759894,70.84690554,6.286186931,39.03177005,43.56321839,58.9055794,54.95356037,11.45833333,32.4005891,71.05719237,8.792846498,32.66432514,37.0835609,44.56404736,46.02346806,65.5297,89.1213,95.4026,66.25,13.25,"COVID-19 pandemic, social unrest, recovery efforts",23.6,6,0,0,0,0,0,1,0,2022,1.4156284926783984,0.6316535810710822,0.08128822635570489,0.6915700300146589
1235,1261,2022-1261-1235,59,54,5,13.946299999999994,39.64029296,39.286785076,0.0407900719999999,0.8236545454674518,0.8898020191135562,953.5090097475036,0,R1Y6,9.542356378,29.64169381,71.93277311,11.27012522,37.43704533,37.41620963,60.07653061,52.34708393,14.81481481,27.96610169,68.98550725,8.821233411,34.60949464,45.93993326,48.72389791,53.95683453,67.2114,92.9036,89.6727,30.0,6.0,"COVID-19 pandemic, social unrest, recovery efforts",23.6,6,0,0,0,0,0,1,0,2022,-0.9969353368016916,2.1572846638222916,-0.840306097773111,0.8594923524343802
1277,1172,2022-1172-1277,74,73,1,14.8806,42.522895562,44.973794924,0.004128268,0.8540189346219081,0.8091944000289475,-686.1174574653833,0,R1X7,13.67249603,31.24183007,70.85514834,8.688906129,33.38501292,37.81512605,60.74660633,51.72413793,8.481675393,33.86243386,73.52941176,7.234886026,40.7516148,44.18468732,54.76772616,52.78551532,68.0511,100.988,100.081,164.0,207.75,"COVID-19 pandemic, social unrest, recovery efforts",23.6,6,0,0,0,0,0,1,0,2022,0.6114405495183682,1.6923799880515886,0.4165168019186083,-1.0562869793095278
1211,1209,2022-1209-1211,93,72,21,32.966800000000006,47.072983538,36.605225446000006,0.025216165,0.738811391391746,0.9496566366721644,3022.839707692491,0,R1X1,13.7987013,30.74484945,69.49152542,6.757912746,35.45002761,33.87010199,55.28795812,40.87694484,12.47058824,37.8585086,70.0,8.911917098,36.88685415,38.09176985,52.5083612,56.67808219,73.7703,88.5732,97.8036,13.75,188.5,"COVID-19 pandemic, social unrest, recovery efforts",23.6,6,0,0,0,0,0,1,0,2022,3.024004378998458,0.0029693997320285903,-2.635950360117432,0.16313941013967428
1242,1411,2022-1411-1242,83,56,27,25.48710000000001,43.12041289,38.65824237,-0.0291747119999999,0.8045476370810275,0.8305530073163122,-331.59795085790137,0,R1Y1,10.4988831,30.08595989,70.72310406,7.829977629,33.77777778,34.1989221,53.90143737,47.47948417,13.35707925,29.55271565,65.55740433,6.443514644,31.40068886,35.79188107,42.70696452,47.18614719,69.5494,97.191,94.3069,0.0,0.0,"COVID-19 pandemic, social unrest, recovery efforts",23.6,6,0,0,0,0,0,1,0,2022,3.024004378998458,1.2022796102783833,-2.984512804936839,0.4739256907682728
1124,1313,2022-1313-1124,85,49,36,26.3164,42.136177802,41.237189488,-0.033469755,0.7924478524300373,0.8101291410182276,1841.3485291010757,0,R1W1,9.561403509,29.93730408,70.08368201,7.337180544,37.73100616,35.88301462,56.1461794,55.49668874,10.17142857,29.27170868,64.7834275,9.896907216,35.84656085,44.9339207,47.59124088,54.07166124,68.5501,92.7023,93.6633,42.0,111.0,"COVID-19 pandemic, social unrest, recovery efforts",23.6,6,0,0,0,0,0,1,0,2022,3.024004378998458,1.6815392689039599,-2.247947764820498,0.47713358342880025
1389,1246,2022-1246-1389,85,79,6,4.272999999999996,39.241606174,42.438386256,0.0077343079999999,0.8483084148168418,0.8237052926060096,-791.4100994925074,0,R1W2,14.6090535,29.42238267,73.48242812,13.15789474,30.34134008,36.30406291,51.56017831,51.60744501,10.99601594,30.31161473,71.54471545,6.434316354,28.02701399,36.00203978,52.98804781,46.27791563,67.0262,92.3289,95.4126,128.25,15.25,"COVID-19 pandemic, social unrest, recovery efforts",23.6,6,0,0,0,0,0,1,0,2022,-2.605311223121751,0.7509195433811944,1.4414922455433326,0.2658209746266233
1417,1103,2022-1103-1417,57,53,4,24.84089999999999,40.909791394,42.297752166,-0.03451823,0.8694969729586851,0.7866502331581297,2008.4184889800397,0,R1W4,9.575429088,32.24368499,72.25433526,7.867647059,31.52064451,37.80898876,50.0,51.14709852,8.711433757,34.84087102,70.1793722,7.241746539,41.7132216,35.13831666,48.8372093,40.32697548,67.1833,94.6157,99.9619,26.5,26.0,"COVID-19 pandemic, social unrest, recovery efforts",23.6,6,0,0,0,0,0,1,0,2022,1.8177224642584136,1.4886710664261131,-1.3803411320815067,-2.1044896953704657
1350,1234,2022-1234-1350,67,63,4,9.5437,41.173010494,43.260539406,-0.0102080479999999,0.8387190878025311,0.8394574822172101,449.2102585991416,0,R1Y5,6.25488663,34.28981349,71.67755991,9.511111111,42.33726294,35.27327935,58.24682814,48.29545455,11.51189563,33.15579228,70.76350093,7.388059701,38.95216401,36.56280428,53.67286974,54.55555556,67.58,100.415,101.111,65.25,79.5,"COVID-19 pandemic, social unrest, recovery efforts",23.6,6,0,0,0,0,0,1,0,2022,-1.3990293083817065,2.387253354182018,1.7256247963805902,1.0599509024005511
1116,1436,2022-1436-1116,75,71,4,19.03970000000001,38.74397047,45.61728617799999,-0.0069131909999999,0.923935572912062,0.7807194164120749,-1029.8396117167892,0,R1X4,11.89655172,32.7978581,73.21428571,8.745247148,34.25,39.17147352,52.90102389,54.40613027,7.038391225,34.4461305,68.43434343,8.893280632,43.11410905,37.59269823,54.89749431,43.49030471,72.0273,94.3928,92.9081,21.5,65.75,"COVID-19 pandemic, social unrest, recovery efforts",23.6,6,0,0,0,0,0,1,0,2022,1.8177224642584136,0.9092307055663554,0.33399705237066885,-0.9590213671184794
1388,1231,2022-1231-1388,82,53,29,19.799000000000007,42.09289852,40.915053634,-0.027396644,0.8744084667154371,0.8191161586150457,267.7982527943036,0,R1W5,6.587837838,34.44676409,71.42857143,8.920606601,36.05248146,28.80336741,51.41800247,35.9223301,14.44933921,32.63433814,76.11683849,7.047768207,31.82060865,40.20021075,57.39231665,47.97843666,65.5835,93.3164,95.8817,5.0,124.25,"COVID-19 pandemic, social unrest, recovery efforts",23.6,6,0,0,0,0,0,1,0,2022,1.4156284926783984,0.738075067647786,-0.9706358643807607,-0.226808073439141
1272,1129,2022-1129-1272,64,53,11,16.8271,42.65396899,40.92548523399999,0.0176048169999999,0.7853623512895579,0.7629349183099977,-2422.640054298926,0,R1X8,17.01285856,32.01581028,70.10309278,9.267059815,31.10853163,42.88135593,59.4095941,56.22317597,9.768637532,32.4137931,72.06208426,8.89292196,38.64142539,33.19977104,46.75,43.31550802,71.6958,95.667,92.8731,21.0,62.0,"COVID-19 pandemic, social unrest, recovery efforts",23.6,6,0,0,0,0,0,1,0,2022,-0.19274739364166155,1.089957777358403,-0.8979834003228819,-1.1006711988110718
1308,1163,2022-1163-1308,70,63,7,10.114800000000002,41.410960498,40.322746088,0.0244039209999999,0.7961907997807195,0.9014740596113208,-2154.907742854951,0,R1X5,12.92307692,29.97237569,74.15254237,6.322444679,41.05590062,42.61330194,53.7619699,48.19277108,16.73370877,34.5,68.02721088,8.25617284,34.21319797,32.55561584,52.21445221,44.24898512,67.8721,96.0926,95.4483,31.25,19.75,"COVID-19 pandemic, social unrest, recovery efforts",23.6,6,0,0,0,0,0,1,0,2022,-1.3990293083817065,0.4188297703346643,0.1746170080780666,-0.7649353784463736
1323,1353,2022-1353-1323,89,87,2,13.647800000000004,43.443880618,39.799999998,0.0359751859999999,0.8461379398007942,0.847040743429035,560.1111053988977,0,X11,4.842820731,31.72628305,69.30455635,9.146341463,43.08849046,35.32967033,55.3593947,44.12136536,11.76470588,33.95415473,73.0,8.0,31.37254902,40.23054755,58.73417722,52.8511822,65.9041,100.674,99.4951,25.5,127.5,"COVID-19 pandemic, social unrest, recovery efforts",23.6,6,0,0,0,0,0,1,0,2022,0.00993361548654678,1.7906389629818271,-1.4881036992288073,-1.0481740165242424
1460,1136,2022-1136-1460,93,82,11,-0.8549999999999898,41.09196656,39.451646358,0.0103439399999999,0.8886007433109989,0.8806513111851902,1079.3001474724947,0,Z16,7.398753894,33.78378378,71.25984252,6.79389313,32.4742268,34.15384615,50.71823204,41.1036036,9.589041096,32.12669683,68.04979253,12.72727273,43.7264405,33.53566009,50.56320401,54.09638554,69.1928,103.348,100.608,15.5,34.5,"COVID-19 pandemic, social unrest, recovery efforts",23.6,6,0,0,0,0,0,1,0,2022,0.013201662162948324,2.212327987395533,-2.1347972797496055,2.080791079812393
1192,1411,2023-1411-1192,84,61,23,-12.25,41.205940236,36.15802758,-0.0431451259999999,0.8746618411602746,0.8699028535094004,639.9623341058732,0,W16,5.687203791,36.9165488,75.57003257,9.98389694,36.98630137,40.12485812,51.51856018,56.62368113,8.099173554,33.64197531,70.86280057,8.056171471,28.14657461,34.87621098,44.38839849,47.21189591,69.2648,108.232,101.061,0.0,0.0,"Inflation, tech boom (AI), geopolitical tensions",17.7,7,0,0,0,0,0,0,1,2023,0.013201662162948324,3.4686569749339577,-4.4474794018882475,1.140349704014923
1394,1369,2023-1369-1394,75,75,0,-0.2249999999999943,41.743823596000006,39.991499478,-0.034113453,0.9315192272771372,0.8611797080789946,-1266.5654935283042,0,X16,4.531085353,33.28290469,69.0821256,8.626760563,34.93699885,41.05590062,55.7544757,55.79809004,8.460918614,35.3372434,69.01072706,7.730673317,39.81990995,35.46541862,51.09573241,50.68807339,70.668,102.144,103.119,0.0,0.0,"Inflation, tech boom (AI), geopolitical tensions",17.7,7,0,0,0,0,0,0,1,2023,0.013201662162948324,3.405720856565662,-3.027101974738317,2.533343274495337
1338,1280,2023-1280-1338,60,59,1,11.265999999999991,42.650224588,36.18713114,0.03771106,0.8588816444964735,0.83805821057455,450.85543965516166,0,Y11,11.47260274,33.46354167,70.99494098,10.08403361,44.10229645,39.66942149,55.06912442,52.91262136,11.24378109,30.75949367,71.91919192,7.905460473,34.4901228,44.01114206,59.09090909,58.5572843,68.139,103.731,92.6099,0.0,0.0,"Inflation, tech boom (AI), geopolitical tensions",17.7,7,0,0,0,0,0,0,1,2023,0.00993361548654678,1.5846585067775292,-1.5438045085890704,-1.3988211450095667
1192,1345,2023-1345-1192,63,58,5,-12.25,41.205940236,41.228245188,-0.045018754,0.8746618411602746,0.8567164361376057,-426.804365372316,0,R1W1,5.687203791,36.9165488,75.57003257,9.98389694,36.98630137,40.12485812,51.51856018,56.62368113,9.700315457,31.41210375,73.61477573,8.576329331,38.07753585,35.37206932,60.92485549,51.46699267,69.2648,108.232,97.4768,0.0,0.0,"Inflation, tech boom (AI), geopolitical tensions",17.7,7,0,0,0,0,0,0,1,2023,-3.007405194701766,3.2545402448478558,1.1759592546004605,-1.3742581103120093
1266,1436,2023-1436-1266,78,61,17,21.83,44.392351268000006,43.890705366000006,-0.045774606,0.7703724742198977,0.7670049242495102,413.6477825274951,0,R1W2,8.734693878,35.23809524,69.771529,9.575353872,41.86834463,37.5,59.38430983,58.60091743,8.518189885,34.63949843,72.42105263,8.523290387,43.25084364,36.14730878,52.14797136,44.84076433,69.6014,100.116,100.594,0.0,0.0,"Inflation, tech boom (AI), geopolitical tensions",17.7,7,0,0,0,0,0,0,1,2023,2.621910407418443,2.4894888822385246,-1.0341977802851487,-1.076185751995101
1243,1286,2023-1286-1243,77,65,12,18.314000000000007,41.130983454,40.14015795,0.009902739,0.873571655935985,0.9044742679983496,1298.5225776624218,0,R1W3,7.66580534,30.07407407,69.24219911,10.61120543,36.25541126,36.76470588,63.96181384,55.97402597,8.711111111,34.81228669,74.01315789,5.456171735,33.25373134,34.24897721,49.60732984,39.11290323,70.7287,95.7969,99.0737,0.0,0.0,"Inflation, tech boom (AI), geopolitical tensions",17.7,7,0,0,0,0,0,0,1,2023,2.2198164358384282,1.9306699181303029,-1.5632370521419072,-0.2257931637886059
1104,1394,2023-1394-1104,96,75,21,27.542199999999998,42.108048832,41.743823596000006,0.044683812,0.8213703717275151,0.9315192272771372,1118.8051470310616,0,R1X1,11.32323897,28.05970149,71.44846797,11.42339075,47.84869976,30.60758337,54.76694915,41.76904177,4.531085353,33.28290469,69.0821256,8.626760563,34.93699885,41.05590062,55.7544757,55.79809004,72.826,91.7957,102.144,0.0,0.0,"Inflation, tech boom (AI), geopolitical tensions",17.7,7,0,0,0,0,0,0,1,2023,3.024004378998458,1.3849767312658852,-1.42494858462923,1.2691432458139573
1343,1112,2023-1112-1343,59,55,4,5.5660000000000025,41.77934249,45.525960784,-0.006577256,0.8153080161297094,0.7482782924888545,-2793.898232970584,0,R1X2,8.155699722,33.14176245,68.86993603,9.808102345,40.74542009,32.60462211,47.85020804,43.25513196,8.26383624,32.77310924,71.42857143,9.28,37.96526055,38.70817844,65.26526527,49.37428896,68.3492,99.565,98.1517,0.0,0.0,"Inflation, tech boom (AI), geopolitical tensions",17.7,7,0,0,0,0,0,0,1,2023,-2.605311223121751,1.2794666759460436,0.9971799450151944,2.211281826916177
1361,1158,2023-1158-1361,63,57,6,20.254500000000007,40.377750268,41.130442016,0.0103856769999999,0.8782803893191656,0.8622149000276723,-2339.357765349097,0,R1X5,11.33333333,29.2022792,73.59223301,7.932489451,34.85431556,40.06849315,51.93026152,47.18792867,7.82414307,30.26941363,68.03278689,10.86757991,47.43158905,31.98175367,49.11894273,45.05882353,66.5126,95.1386,94.3072,0.0,0.0,"Inflation, tech boom (AI), geopolitical tensions",17.7,7,0,0,0,0,0,0,1,2023,1.4156284926783984,2.314862990661485,-0.05877023554037801,1.4058895115812624
